Time,anxbtc,bitbay,bitcoin24,bitcurex,bitfloor,btce,campbx,coinsetter,gatecoin,justcoin,lakebtc,mtgox,okcoin,others,therocktrading
2010-07-19 00:00:00 UTC,,,,,,,,,,,,0.00237238245965417,,,
2010-07-20 00:00:00 UTC,,,,,,,,,,,,0.00105005357006365,,,
2010-07-21 00:00:00 UTC,,,,,,,,,,,,0.00169529178840029,,,
2010-07-22 00:00:00 UTC,,,,,,,,,,,,0.00205520082369727,,,
2010-07-23 00:00:00 UTC,,,,,,,,,,,,0.00283522220522764,,,
2010-07-24 00:00:00 UTC,,,,,,,,,,,,0.000642682938276705,,,
2010-07-25 00:00:00 UTC,,,,,,,,,,,,0.00127715650522503,,,
2010-07-26 00:00:00 UTC,,,,,,,,,,,,0.0016859633826004,,,
2010-07-27 00:00:00 UTC,,,,,,,,,,,,0.00170324358768061,,,
2010-07-28 00:00:00 UTC,,,,,,,,,,,,0.000994742855417063,,,
2010-07-29 00:00:00 UTC,,,,,,,,,,,,0.00196142542058777,,,
2010-07-30 00:00:00 UTC,,,,,,,,,,,,0.00260696549656587,,,
2010-07-31 00:00:00 UTC,,,,,,,,,,,,0.00164685929874682,,,
2010-08-01 00:00:00 UTC,,,,,,,,,,,,0.000934923825278605,,,
2010-08-02 00:00:00 UTC,,,,,,,,,,,,0.000617623805241938,,,
2010-08-03 00:00:00 UTC,,,,,,,,,,,,0.000714825852855685,,,
2010-08-04 00:00:00 UTC,,,,,,,,,,,,0.00135641337651411,,,
2010-08-05 00:00:00 UTC,,,,,,,,,,,,0.00024407912904675,,,
2010-08-06 00:00:00 UTC,,,,,,,,,,,,0.000444903368110188,,,
2010-08-07 00:00:00 UTC,,,,,,,,,,,,0.000550324117289775,,,
2010-08-08 00:00:00 UTC,,,,,,,,,,,,0.000503322295684371,,,
2010-08-09 00:00:00 UTC,,,,,,,,,,,,0.001037403014822,,,
2010-08-10 00:00:00 UTC,,,,,,,,,,,,0.0014542114914831,,,
2010-08-11 00:00:00 UTC,,,,,,,,,,,,0.00111845496905138,,,
2010-08-12 00:00:00 UTC,,,,,,,,,,,,0.00183579985595213,,,
2010-08-13 00:00:00 UTC,,,,,,,,,,,,0.000524797367193593,,,
2010-08-14 00:00:00 UTC,,,,,,,,,,,,0.000791202806661062,,,
2010-08-15 00:00:00 UTC,,,,,,,,,,,,0.000323129749331816,,,
2010-08-16 00:00:00 UTC,,,,,,,,,,,,0.000910915493007322,,,
2010-08-17 00:00:00 UTC,,,,,,,,,,,,0.00171447649729143,,,
2010-08-18 00:00:00 UTC,,,,,,,,,,,,0.00126909615754643,,,
2010-08-19 00:00:00 UTC,,,,,,,,,,,,0.000282842712470713,,,
2010-08-20 00:00:00 UTC,,,,,,,,,,,,0.000306623152608274,,,
2010-08-21 00:00:00 UTC,,,,,,,,,,,,0.000586973072602146,,,
2010-08-22 00:00:00 UTC,,,,,,,,,,,,0.000839450572011376,,,
2010-08-23 00:00:00 UTC,,,,,,,,,,,,0.000854285631482982,,,
2010-08-24 00:00:00 UTC,,,,,,,,,,,,0.000728453377256377,,,
2010-08-25 00:00:00 UTC,,,,,,,,,,,,0.000498867373500074,,,
2010-08-26 00:00:00 UTC,,,,,,,,,,,,0.000361759788443895,,,
2010-08-27 00:00:00 UTC,,,,,,,,,,,,0.000433055999915594,,,
2010-08-28 00:00:00 UTC,,,,,,,,,,,,0.000193956575751804,,,
2010-08-29 00:00:00 UTC,,,,,,,,,,,,0.000389871773790608,,,
2010-08-30 00:00:00 UTC,,,,,,,,,,,,0.00481214160728565,,,
2010-08-31 00:00:00 UTC,,,,,,,,,,,,0.000975688214026705,,,
2010-09-01 00:00:00 UTC,,,,,,,,,,,,0.000738245012397993,,,
2010-09-02 00:00:00 UTC,,,,,,,,,,,,0.000710813882144363,,,
2010-09-03 00:00:00 UTC,,,,,,,,,,,,0.00102102889283397,,,
2010-09-04 00:00:00 UTC,,,,,,,,,,,,0.00068127331764491,,,
2010-09-05 00:00:00 UTC,,,,,,,,,,,,0.000694458620660415,,,
2010-09-06 00:00:00 UTC,,,,,,,,,,,,0.000608276253030392,,,
2010-09-07 00:00:00 UTC,,,,,,,,,,,,0.000396061162354307,,,
2010-09-08 00:00:00 UTC,,,,,,,,,,,,0.000580251382305388,,,
2010-09-09 00:00:00 UTC,,,,,,,,,,,,0.000412323007423212,,,
2010-09-10 00:00:00 UTC,,,,,,,,,,,,0.000378031824305781,,,
2010-09-11 00:00:00 UTC,,,,,,,,,,,,0.000421356392402619,,,
2010-09-12 00:00:00 UTC,,,,,,,,,,,,0.000281951532477089,,,
2010-09-13 00:00:00 UTC,,,,,,,,,,,,0.000418242169079908,,,
2010-09-14 00:00:00 UTC,,,,,,,,,,,,0.00700454828202252,,,
2010-09-15 00:00:00 UTC,,,,,,,,,,,,0.000374960315360506,,,
2010-09-17 00:00:00 UTC,,,,,,,,,,,,0.000243840590277619,,,
2010-09-18 00:00:00 UTC,,,,,,,,,,,,0.000915632006025766,,,
2010-09-19 00:00:00 UTC,,,,,,,,,,,,0.000390998431593691,,,
2010-09-20 00:00:00 UTC,,,,,,,,,,,,0.000391965157393939,,,
2010-09-21 00:00:00 UTC,,,,,,,,,,,,0.000282842712479912,,,
2010-09-22 00:00:00 UTC,,,,,,,,,,,,0.000225597172966431,,,
2010-09-23 00:00:00 UTC,,,,,,,,,,,,0.000270419498798335,,,
2010-09-25 00:00:00 UTC,,,,,,,,,,,,0.000135984067694153,,,
2010-09-26 00:00:00 UTC,,,,,,,,,,,,0.000113527032493964,,,
2010-09-27 00:00:00 UTC,,,,,,,,,,,,0.000107526298006377,,,
2010-09-28 00:00:00 UTC,,,,,,,,,,,,0.000206887762370823,,,
2010-09-29 00:00:00 UTC,,,,,,,,,,,,0.000110909917969511,,,
2010-10-02 00:00:00 UTC,,,,,,,,,,,,0.000189952879974142,,,
2010-10-03 00:00:00 UTC,,,,,,,,,,,,0.000123517879945092,,,
2010-10-04 00:00:00 UTC,,,,,,,,,,,,0.000193881787463883,,,
2010-10-05 00:00:00 UTC,,,,,,,,,,,,0.000421378717287429,,,
2010-10-06 00:00:00 UTC,,,,,,,,,,,,0.000286526663130373,,,
2010-10-07 00:00:00 UTC,,,,,,,,,,,,0.000340048973453683,,,
2010-10-08 00:00:00 UTC,,,,,,,,,,,,0.00254389955225226,,,
2010-10-09 00:00:00 UTC,,,,,,,,,,,,0.00345333401238634,,,
2010-10-10 00:00:00 UTC,,,,,,,,,,,,0.00527187815918784,,,
2010-10-11 00:00:00 UTC,,,,,,,,,,,,0.00115052049469077,,,
2010-10-12 00:00:00 UTC,,,,,,,,,,,,0.0019813288454278,,,
2010-10-13 00:00:00 UTC,,,,,,,,,,,,0.000771457239154118,,,
2010-10-14 00:00:00 UTC,,,,,,,,,,,,0.00599346046086767,,,
2010-10-15 00:00:00 UTC,,,,,,,,,,,,0.00484689615343822,,,
2010-10-16 00:00:00 UTC,,,,,,,,,,,,0.00119421522348288,,,
2010-10-17 00:00:00 UTC,,,,,,,,,,,,0.00126923861691401,,,
2010-10-18 00:00:00 UTC,,,,,,,,,,,,0.000946288514282043,,,
2010-10-19 00:00:00 UTC,,,,,,,,,,,,0.00171333848113272,,,
2010-10-20 00:00:00 UTC,,,,,,,,,,,,0.00226286162021724,,,
2010-10-21 00:00:00 UTC,,,,,,,,,,,,0.000813127079483681,,,
2010-10-22 00:00:00 UTC,,,,,,,,,,,,0.00177680320735894,,,
2010-10-23 00:00:00 UTC,,,,,,,,,,,,0.00147207067286519,,,
2010-10-24 00:00:00 UTC,,,,,,,,,,,,0.022385780976744,,,
2010-10-25 00:00:00 UTC,,,,,,,,,,,,0.0118941025824983,,,
2010-10-26 00:00:00 UTC,,,,,,,,,,,,0.00856114868147711,,,
2010-10-27 00:00:00 UTC,,,,,,,,,,,,0.00485424345302927,,,
2010-10-28 00:00:00 UTC,,,,,,,,,,,,0.0018511796764215,,,
2010-10-29 00:00:00 UTC,,,,,,,,,,,,0.00165045817768059,,,
2010-10-30 00:00:00 UTC,,,,,,,,,,,,0.00324017679908422,,,
2010-10-31 00:00:00 UTC,,,,,,,,,,,,0.0022780532487147,,,
2010-11-01 00:00:00 UTC,,,,,,,,,,,,0.00258752780860253,,,
2010-11-02 00:00:00 UTC,,,,,,,,,,,,0.00144954479681388,,,
2010-11-03 00:00:00 UTC,,,,,,,,,,,,0.0123910414247441,,,
2010-11-04 00:00:00 UTC,,,,,,,,,,,,0.00566813372273316,,,
2010-11-05 00:00:00 UTC,,,,,,,,,,,,0.00604423223607239,,,
2010-11-06 00:00:00 UTC,,,,,,,,,,,,0.00965322006452188,,,
2010-11-07 00:00:00 UTC,,,,,,,,,,,,0.0135824994982761,,,
2010-11-08 00:00:00 UTC,,,,,,,,,,,,0.00807417537131008,,,
2010-11-09 00:00:00 UTC,,,,,,,,,,,,0.0119410252354425,,,
2010-11-10 00:00:00 UTC,,,,,,,,,,,,0.00859678442529659,,,
2010-11-11 00:00:00 UTC,,,,,,,,,,,,0.00478241570803269,,,
2010-11-12 00:00:00 UTC,,,,,,,,,,,,0.00692870279344208,,,
2010-11-13 00:00:00 UTC,,,,,,,,,,,,0.00546696512546361,,,
2010-11-14 00:00:00 UTC,,,,,,,,,,,,0.00230155006975121,,,
2010-11-15 00:00:00 UTC,,,,,,,,,,,,0.0029415040309866,,,
2010-11-16 00:00:00 UTC,,,,,,,,,,,,0.00242279559997612,,,
